id,tags,lon,lat
3610056852,amenity=bicycle_rental,-64103.4312455598,3365795.57412277
3610056853,amenity=bicycle_rental,-68148.4257220222,3366370.03937627
3610056854,amenity=bicycle_rental,-52855.0729624907,3354826.33860216
3610056855,amenity=bicycle_rental,-53039.9101713315,3354876.90043465
3610056856,amenity=bicycle_rental,-60828.8543691637,3366172.70040617
3610056857,amenity=bicycle_rental,-60344.2561993113,3366147.782423
3610056858,amenity=bicycle_rental,-61883.896489662,3366103.32841835
3610056859,amenity=bicycle_rental,-61683.60309341,3366116.40975357
3610056860,amenity=bicycle_rental,-61284.5616380734,3366172.75069588
3610056861,amenity=bicycle_rental,-61981.6087868888,3366144.02514422
3610056862,amenity=bicycle_rental,-61130.6290259787,3366187.11419383
3610056863,amenity=bicycle_rental,-61745.7102019488,3366097.32194611
3610056864,amenity=bicycle_rental,-63516.2889269041,3365807.56275298
3610056865,amenity=bicycle_rental,-61409.3140167918,3366169.14474085
3610056866,amenity=bicycle_rental,-44268.7199760175,3368417.09563506
3610056867,amenity=bicycle_rental,-42142.6805081546,3371282.09697381
3610056868,amenity=bicycle_rental,-42804.6502512597,3368765.12856805
3610056869,amenity=bicycle_rental,-44837.3825789299,3367869.56456811
3610056870,amenity=bicycle_rental,-45401.682315223,3369139.97834856
3610056871,amenity=bicycle_rental,-45377.4942750838,3369144.3371599
3610056872,amenity=bicycle_rental,-65318.8538177607,3371061.95523682
3610056873,amenity=bicycle_rental,-65313.6993050112,3371190.96615852
3610056874,amenity=bicycle_rental,-40512.8327429495,3369156.87823663
3610056875,amenity=bicycle_rental,-41250.5408307865,3368578.6079709
3610056876,amenity=bicycle_rental,-61380.1280499961,3368702.85763874
3610056877,amenity=bicycle_rental,-69223.5562179429,3368305.24066235
3610056878,amenity=bicycle_rental,-68942.1382707198,3368523.47944666
3610056879,amenity=bicycle_rental,-61514.410582295,3361359.34778288
3610056880,amenity=bicycle_rental,-46647.0920127961,3368575.19926047
3610056881,amenity=bicycle_rental,-45741.2067444755,3368860.64757817
3610056882,amenity=bicycle_rental,-48260.707658786,3372723.97006033
3610056883,amenity=bicycle_rental,-61377.379174543,3363753.76594965
3610056884,amenity=bicycle_rental,-58307.313251876,3364467.64263674
3610056885,amenity=bicycle_rental,-58386.7885216115,3363216.99743499
3610056886,amenity=bicycle_rental,-58011.8281499761,3366113.95388515
3610056887,amenity=bicycle_rental,-58312.3710438263,3363703.48543745
3610056888,amenity=bicycle_rental,-67558.8362604097,3372647.47620847
3610056889,amenity=bicycle_rental,-68736.7119398278,3370234.71340271
3610056890,amenity=bicycle_rental,-68839.9954279588,3370212.24588719
3610056891,amenity=bicycle_rental,-84836.2058012879,3366408.58977153
3610056892,amenity=bicycle_rental,-45965.7489940798,3369101.4014039
3610056993,amenity=bicycle_rental,-56837.4980851809,3357280.12593088
3610056994,amenity=bicycle_rental,-65176.3081829073,3355057.77335914
3610056995,amenity=bicycle_rental,-65587.3731464047,3355002.10905458
3610056996,amenity=bicycle_rental,-71357.2560379872,3353729.12104887
3610056997,amenity=bicycle_rental,-58782.5815812499,3367468.33593658
3610056998,amenity=bicycle_rental,-58361.7030819247,3367348.70166691
3610056999,amenity=bicycle_rental,-57743.867620751,3366512.53408274
3610057000,amenity=bicycle_rental,-67788.0961958094,3369111.91763261
3610057001,amenity=bicycle_rental,-67883.9060111101,3369040.01102649
3610057002,amenity=bicycle_rental,-67430.294137713,3369327.31758961
3610057003,amenity=bicycle_rental,-67543.9438356728,3369195.04019657
3610057004,amenity=bicycle_rental,-67641.4835969564,3369178.94781915
3610057005,amenity=bicycle_rental,-67700.8564572757,3369108.48448314
3610057006,amenity=bicycle_rental,-71916.5131269479,3354265.43746036
3610057007,amenity=bicycle_rental,-66721.8138071269,3369726.1942883
3610057008,amenity=bicycle_rental,-60870.499392204,3356982.52834811
3610057009,amenity=bicycle_rental,-61031.8396834442,3357067.69232804
3610057010,amenity=bicycle_rental,-47740.9598369162,3379334.6264235
3610057011,amenity=bicycle_rental,-47718.3982061982,3379154.11192467
3610057012,amenity=bicycle_rental,-47833.4747191669,3379292.50383047
3610057013,amenity=bicycle_rental,-53103.5307248434,3353019.43864219
3610057014,amenity=bicycle_rental,-63924.6179972398,3354096.12680714
3610057015,amenity=bicycle_rental,-56397.9421982289,3368569.79482373
3610057016,amenity=bicycle_rental,-55477.519997599,3373645.11311101
3610057017,amenity=bicycle_rental,-54685.7699591093,3373965.71103471
3610057018,amenity=bicycle_rental,-55312.8333596501,3373751.47043585
3610057019,amenity=bicycle_rental,-55180.1077195377,3373777.00573204
3610057020,amenity=bicycle_rental,-55667.7863333588,3373598.00742722
3610057021,amenity=bicycle_rental,-55742.1492350892,3373489.26580843
3610057022,amenity=bicycle_rental,-55050.9980457448,3373852.86916057
3610057023,amenity=bicycle_rental,-41889.199859334,3366619.67096124
3610057024,amenity=bicycle_rental,-58033.2549485075,3364651.96583422
3610057025,amenity=bicycle_rental,-57961.1100196352,3364640.47508281
3610057026,amenity=bicycle_rental,-58647.6399717468,3364938.59337909
3610057027,amenity=bicycle_rental,-58338.7636307504,3357462.52351278
3610057028,amenity=bicycle_rental,-47959.2743478533,3382642.39863073
3610057029,amenity=bicycle_rental,-69277.451486199,3367332.82994177
3610057030,amenity=bicycle_rental,-56928.403164433,3358429.10481213
3610057031,amenity=bicycle_rental,-55489.7448168187,3354744.68189086
3610057032,amenity=bicycle_rental,-69288.1161005102,3367469.36138461
3610057033,amenity=bicycle_rental,-60301.3493395324,3357345.60439882
3610057034,amenity=bicycle_rental,-58817.531688473,3355668.43941888
3610057035,amenity=bicycle_rental,-59598.1372964295,3355668.21369524
3610057036,amenity=bicycle_rental,-58144.2542655505,3355705.39354324
3610057037,amenity=bicycle_rental,-51988.2126412981,3349745.51473098
3610057038,amenity=bicycle_rental,-44462.2305454622,3370423.1330111
3610057039,amenity=bicycle_rental,-60244.5800545715,3371708.89355191
3610057040,amenity=bicycle_rental,-58263.5609037282,3363750.01759375
3610057041,amenity=bicycle_rental,-58658.2425786648,3363099.4007059
3610057042,amenity=bicycle_rental,-58647.4307652428,3364005.89936555
3610057043,amenity=bicycle_rental,-58800.1492064415,3363592.50776769
3610057044,amenity=bicycle_rental,-58666.7212024302,3364490.50059777
3610057045,amenity=bicycle_rental,-58646.6463989058,3364837.13954855
3610057046,amenity=bicycle_rental,-58681.5901866462,3364260.59840172
3610057047,amenity=bicycle_rental,-57642.6874770039,3364315.53159922
3610057048,amenity=bicycle_rental,-58160.3634889328,3364662.92656347
3610057049,amenity=bicycle_rental,-58257.9446824776,3364555.37507029
3610057050,amenity=bicycle_rental,-58878.4098006174,3364360.93953674
3610057051,amenity=bicycle_rental,-58547.3241214332,3364343.98280688
3610057052,amenity=bicycle_rental,-58437.563529655,3364341.70652598
3610057053,amenity=bicycle_rental,-58032.4474720132,3364319.8618005
3610057054,amenity=bicycle_rental,-58650.1480479827,3363892.37830065
3610057055,amenity=bicycle_rental,-58226.8734321221,3364330.92329726
3610057056,amenity=bicycle_rental,-57926.6688442669,3364345.65188772
3610057057,amenity=bicycle_rental,-58701.7332160932,3364350.77537644
3610057058,amenity=bicycle_rental,-57936.1922125162,3364462.02638821
3610057059,amenity=bicycle_rental,-70777.1931307344,3366812.74622071
3610057060,amenity=bicycle_rental,-48566.2766572052,3382002.38621536
3610057061,amenity=bicycle_rental,-65751.5207502268,3363006.76175961
3610057062,amenity=bicycle_rental,-53150.1417645511,3349056.4577205
3610057063,amenity=bicycle_rental,-56935.28251078,3357382.04596459
3610057064,amenity=bicycle_rental,-60185.022021747,3360566.75734105
3610057065,amenity=bicycle_rental,-60564.8064453504,3360753.3912025
3610057066,amenity=bicycle_rental,-61716.3001833415,3361181.4011278
3610057067,amenity=bicycle_rental,-60895.6918341977,3360731.37419195
3610057068,amenity=bicycle_rental,-60997.4659358442,3360814.6054079
3610057069,amenity=bicycle_rental,-60678.2873479184,3360472.82780219
3610057070,amenity=bicycle_rental,-60606.4108994058,3360546.02905831
3610057071,amenity=bicycle_rental,-61543.3602267436,3366781.15742423
3610057072,amenity=bicycle_rental,-61631.7257372335,3366777.909574
3610057073,amenity=bicycle_rental,-62539.6213139362,3366455.86129505
3610057074,amenity=bicycle_rental,-62944.3820292798,3366898.49358726
3610057075,amenity=bicycle_rental,-62002.1050132822,3366346.78632013
3610057076,amenity=bicycle_rental,-62769.9161616117,3366934.65098974
3610057077,amenity=bicycle_rental,-61956.6129062618,3366748.96479498
3610057078,amenity=bicycle_rental,-61362.2649049689,3365775.57591894
3610057079,amenity=bicycle_rental,-60932.8921604088,3365774.65176202
3610057080,amenity=bicycle_rental,-61808.9701020109,3365680.45827429
3610057081,amenity=bicycle_rental,-60577.8608662446,3365757.50757885
3610057082,amenity=bicycle_rental,-61900.998431633,3365726.4325093
3610057083,amenity=bicycle_rental,-61028.1129141297,3359931.3814563
3610057084,amenity=bicycle_rental,-48764.0837119522,3380825.81877285
3610057085,amenity=bicycle_rental,-79225.2701647959,3366840.36465084
3610057086,amenity=bicycle_rental,-44446.7263990381,3365008.12908067
3610057087,amenity=bicycle_rental,-61867.9781825478,3359707.08759059
3610057088,amenity=bicycle_rental,-59606.2220101072,3366463.12056219
3610057089,amenity=bicycle_rental,-58589.6605294995,3367776.0270796
3610057090,amenity=bicycle_rental,-57041.0990697112,3369484.07568054
3610057091,amenity=bicycle_rental,-58779.0871024285,3367611.90499548
3610057092,amenity=bicycle_rental,-59752.6812251544,3366051.64677743
3610057193,amenity=bicycle_rental,-60834.8456489396,3371134.19507884
3610057194,amenity=bicycle_rental,-61955.0129060789,3368475.07681203
3610057196,amenity=bicycle_rental,-65614.5759107815,3354565.54162591
3610057197,amenity=bicycle_rental,-66532.027894669,3371306.70243716
3610057198,amenity=bicycle_rental,-62629.2300404044,3361656.31810316
3610057199,amenity=bicycle_rental,-64672.4899457669,3364772.99470378
3610057200,amenity=bicycle_rental,-64729.8432333893,3364995.50911704
3610057201,amenity=bicycle_rental,-62685.8711024572,3364911.04606754
3610057202,amenity=bicycle_rental,-62415.4713167498,3361688.76788799
3610057203,amenity=bicycle_rental,-40221.3811225173,3368611.05631118
3610057204,amenity=bicycle_rental,-61846.1605687343,3364943.53745601
3610057205,amenity=bicycle_rental,-61131.1954295964,3368985.3410996
3610057206,amenity=bicycle_rental,-44805.7749133871,3369073.38355104
3610057207,amenity=bicycle_rental,-61238.6964800786,3365320.12265096
3610057208,amenity=bicycle_rental,-41383.7279608808,3367407.75253763
3610057209,amenity=bicycle_rental,-66551.8192855326,3362410.79283695
3610057210,amenity=bicycle_rental,-61799.8227967195,3358638.24777756
3610057211,amenity=bicycle_rental,-59265.0602052009,3372065.23825429
3610057212,amenity=bicycle_rental,-71288.5345712834,3351614.58367536
3610057213,amenity=bicycle_rental,-60952.4580534305,3368100.23520803
3610057214,amenity=bicycle_rental,-52393.6980470815,3369383.25583307
3610057215,amenity=bicycle_rental,-59753.5657964163,3372880.44399955
3610057216,amenity=bicycle_rental,-59877.1814379796,3372882.34952621
3610057217,amenity=bicycle_rental,-59070.9151463093,3372427.45073957
3610057218,amenity=bicycle_rental,-61801.5770692265,3364411.9094536
3610057219,amenity=bicycle_rental,-61799.6121829856,3364284.76880729
3610057220,amenity=bicycle_rental,-54440.8671311066,3351799.0363288
3610057221,amenity=bicycle_rental,-20019.9280041347,3365519.82556277
3610057222,amenity=bicycle_rental,-54116.3432779632,3351997.66064786
3610057223,amenity=bicycle_rental,-47325.467777223,3369278.842693
3610057224,amenity=bicycle_rental,-62377.4039300818,3363148.8845277
3610057225,amenity=bicycle_rental,-62355.6265763495,3363060.84004435
3610057226,amenity=bicycle_rental,-69374.3544208021,3351842.6447471
3610057227,amenity=bicycle_rental,-69306.9892758796,3353124.17002972
3610057228,amenity=bicycle_rental,-68946.400443585,3353384.06093357
3610057229,amenity=bicycle_rental,-57886.1905331151,3356984.79966912
3610057230,amenity=bicycle_rental,-51059.4418714241,3350468.66485752
3610057231,amenity=bicycle_rental,-62756.2394522115,3370244.89586938
3610057232,amenity=bicycle_rental,-62701.4265920931,3370244.98228809
3610057233,amenity=bicycle_rental,-47093.2704817114,3380412.72655533
3610057234,amenity=bicycle_rental,-70000.6105681682,3351243.26706025
3610057235,amenity=bicycle_rental,-48803.3017908206,3379302.52224827
3610057236,amenity=bicycle_rental,-55256.5253665322,3368884.82584924
3610057237,amenity=bicycle_rental,-65353.3229232968,3370442.98533828
3610057238,amenity=bicycle_rental,-68341.9351591195,3368460.94266345
3610057239,amenity=bicycle_rental,-47464.0701091205,3381712.69122859
3610057240,amenity=bicycle_rental,-69319.3864488627,3360164.10134548
3610057241,amenity=bicycle_rental,-61575.9531717889,3361788.20133838
3610057242,amenity=bicycle_rental,-71832.8749799802,3353300.31740614
3610057243,amenity=bicycle_rental,-66372.5848289662,3363358.82431118
3610057244,amenity=bicycle_rental,-58845.1153063723,3353702.00148831
3610057245,amenity=bicycle_rental,-62587.7865356794,3365192.38710122
3610057246,amenity=bicycle_rental,-62897.2506968874,3363633.70226912
3610057247,amenity=bicycle_rental,-63498.9961776679,3364839.35363839
3610057248,amenity=bicycle_rental,-67080.9771016255,3366838.27620264
3610057249,amenity=bicycle_rental,-56689.9113066591,3375271.6045036
3610057250,amenity=bicycle_rental,-57393.5741033832,3362542.22434258
3610057251,amenity=bicycle_rental,-58021.1257565744,3362271.19714552
3610057252,amenity=bicycle_rental,-61683.1435584495,3361826.03136857
3610057253,amenity=bicycle_rental,-61650.8340999786,3369948.21515888
3610057254,amenity=bicycle_rental,-62116.5095813819,3369932.12963795
3610057255,amenity=bicycle_rental,-49135.5340927292,3378966.14342742
3610057256,amenity=bicycle_rental,-68957.4316367686,3371605.99263723
3610057257,amenity=bicycle_rental,-63919.8716474026,3357404.54371594
3610057258,amenity=bicycle_rental,-58649.6955393476,3373071.06930991
3610057259,amenity=bicycle_rental,-58138.0261187078,3372992.42312859
3610057260,amenity=bicycle_rental,-61341.9206398259,3371243.91814539
3610057261,amenity=bicycle_rental,-59961.5631635026,3372429.80416012
3610057262,amenity=bicycle_rental,-59919.9205733138,3372397.57271249
3610057263,amenity=bicycle_rental,-59766.520757903,3372643.75183649
3610057264,amenity=bicycle_rental,-60010.7574298828,3372660.7817002
3610057265,amenity=bicycle_rental,-60186.8705056886,3372123.81002736
3610057266,amenity=bicycle_rental,-60217.2317383807,3372435.16812791
3610057267,amenity=bicycle_rental,-60067.4584383364,3371559.36483525
3610057268,amenity=bicycle_rental,-60067.8778859959,3372061.96501289
3610057269,amenity=bicycle_rental,-60350.5421421838,3372128.89622979
3610057270,amenity=bicycle_rental,-59881.7188626955,3372929.38639768
3610057271,amenity=bicycle_rental,-65907.5864959585,3363937.62801699
3610057272,amenity=bicycle_rental,-65546.8221024502,3364253.26069336
3610057273,amenity=bicycle_rental,-65996.4166691165,3364448.20363326
3610057274,amenity=bicycle_rental,-52001.1991409501,3350933.84818776
3610057275,amenity=bicycle_rental,-61152.108572588,3356066.49135999
3610057276,amenity=bicycle_rental,-58405.1890590768,3357496.00096954
3610057277,amenity=bicycle_rental,-62561.256794453,3355514.80020144
3610057278,amenity=bicycle_rental,-57191.7249739766,3358184.01165502
3610057279,amenity=bicycle_rental,-63471.2369325984,3355771.11935983
3610057280,amenity=bicycle_rental,-70874.9259780218,3353380.75251686
3610057281,amenity=bicycle_rental,-61890.4411265245,3360098.27265609
3610057282,amenity=bicycle_rental,-61090.9794065978,3361706.43804297
3610057283,amenity=bicycle_rental,-61829.8170502767,3358958.49836634
3610057284,amenity=bicycle_rental,-52775.5769487669,3352351.09478695
3610057285,amenity=bicycle_rental,-58412.460091639,3355138.53198095
3610057286,amenity=bicycle_rental,-58639.883753304,3357554.78783128
3610057287,amenity=bicycle_rental,-58649.6397425915,3357712.40242856
3610057288,amenity=bicycle_rental,-57948.4140857095,3356463.14631683
3610057289,amenity=bicycle_rental,-69213.3933430918,3354283.96575069
3610057290,amenity=bicycle_rental,-62825.9164652886,3358152.77935597
3610057291,amenity=bicycle_rental,-55422.1696095481,3350394.67733516
3610057292,amenity=bicycle_rental,-59498.7356045279,3357414.83271931
3610057493,amenity=bicycle_rental,-57381.1193245573,3362270.81692925
3610057494,amenity=bicycle_rental,-57774.4815704093,3354406.23782582
3610057495,amenity=bicycle_rental,-57782.0142699019,3355018.35817736
3610057496,amenity=bicycle_rental,-58887.7295735533,3360096.92925807
3610057497,amenity=bicycle_rental,-60051.1485814727,3367666.06962204
3610057498,amenity=bicycle_rental,-67289.3746796385,3370309.6598609
3610057499,amenity=bicycle_rental,-66722.0797579167,3370865.22534115
3610057500,amenity=bicycle_rental,-53688.0517362916,3353161.50384175
3610057501,amenity=bicycle_rental,-59705.5990740285,3372610.52896318
3610057502,amenity=bicycle_rental,-52494.8818112459,3353370.87862871
3610057503,amenity=bicycle_rental,-67256.9168380669,3368304.08538378
3610057504,amenity=bicycle_rental,-61990.4105715667,3370801.53887214
3610057505,amenity=bicycle_rental,-61748.7855432301,3371047.60559285
3610057506,amenity=bicycle_rental,-63490.0946927804,3368528.74514484
3610057507,amenity=bicycle_rental,-60717.2831050502,3369843.26297197
3610057508,amenity=bicycle_rental,-60750.8481803869,3369897.36720259
3610057509,amenity=bicycle_rental,-60241.205148418,3360376.85785185
3610057510,amenity=bicycle_rental,-61344.2256037602,3361327.19731586
3610057511,amenity=bicycle_rental,-61352.5153381905,3361286.39193187
3610057512,amenity=bicycle_rental,-43152.9900009052,3367438.99573826
3610057513,amenity=bicycle_rental,-69276.4449531999,3367692.77510356
3610057514,amenity=bicycle_rental,-53148.9512260295,3349387.30510537
3610057515,amenity=bicycle_rental,-72239.439604952,3367496.87081989
3610057516,amenity=bicycle_rental,-52687.7545684673,3350667.62055169
3610057517,amenity=bicycle_rental,-52673.1792286591,3350526.50152573
3610057518,amenity=bicycle_rental,-68570.1562794641,3371379.56059408
3610057519,amenity=bicycle_rental,-44388.2201678394,3370975.33941901
3610057520,amenity=bicycle_rental,-44079.1048635696,3365260.489503
3610057521,amenity=bicycle_rental,-60830.7127044856,3366121.53516879
3610057522,amenity=bicycle_rental,-75174.2100984805,3376387.11098933
3610057523,amenity=bicycle_rental,-61375.4077250398,3362602.52084861
3610057524,amenity=bicycle_rental,-61419.1235505283,3362790.86870968
3610057525,amenity=bicycle_rental,-66124.0423817033,3363972.26027829
3610057526,amenity=bicycle_rental,-69221.4980924295,3368166.92957052
3610057527,amenity=bicycle_rental,-62491.8143445645,3367273.50506609
3610057529,amenity=bicycle_rental,-62277.4834505123,3364186.8047007
3610057530,amenity=bicycle_rental,-74606.811387109,3360436.42528464
3610057531,amenity=bicycle_rental,-40745.786893525,3367843.93774242
3610057532,amenity=bicycle_rental,-61406.9258484568,3364742.62047291
3610057533,amenity=bicycle_rental,-43664.7288804153,3369007.44270741
3610057534,amenity=bicycle_rental,-75521.9493520444,3360027.58254511
3610057535,amenity=bicycle_rental,-55193.9978783895,3369110.0610984
3610057536,amenity=bicycle_rental,-62323.7061286983,3362884.23644678
3610057537,amenity=bicycle_rental,-64289.9631942277,3352191.48773878
3610057538,amenity=bicycle_rental,-64653.3767120314,3353888.5113617
3610057539,amenity=bicycle_rental,-65908.0036603506,3367761.39557813
3610057540,amenity=bicycle_rental,-71136.3428319001,3350311.55711251
3610057541,amenity=bicycle_rental,-65717.9738866026,3366100.99985881
3610057542,amenity=bicycle_rental,-63120.1207150377,3357942.82043334
3610057543,amenity=bicycle_rental,-62971.5059069397,3357731.23494113
3610057544,amenity=bicycle_rental,-64754.834755786,3366022.09259276
3610057545,amenity=bicycle_rental,-60954.823595973,3360725.49578811
3610057546,amenity=bicycle_rental,-60635.609583206,3361500.29570051
3610057547,amenity=bicycle_rental,-60815.2144322257,3360610.23526147
3610057548,amenity=bicycle_rental,-53440.7886373819,3349668.31520829
3610057549,amenity=bicycle_rental,-63274.6135215198,3357664.37823104
3610057550,amenity=bicycle_rental,-59432.7140876208,3361532.21125966
3610057551,amenity=bicycle_rental,-59220.2403739144,3361358.63765378
3610057552,amenity=bicycle_rental,-58980.1715411624,3361088.9403568
3610057553,amenity=bicycle_rental,-58687.7072231678,3360814.3421285
3610057554,amenity=bicycle_rental,-60262.9016582392,3362006.02352221
3610057555,amenity=bicycle_rental,-59293.3573076009,3361638.73395012
3610057556,amenity=bicycle_rental,-59272.4932420788,3361547.40523791
3610057557,amenity=bicycle_rental,-59016.0404575963,3361250.12336501
3610057558,amenity=bicycle_rental,-60464.3419663428,3361941.7006998
3610057559,amenity=bicycle_rental,-61064.3354196455,3362209.87407601
3610057560,amenity=bicycle_rental,-61051.2401380296,3362193.60006909
3610057561,amenity=bicycle_rental,-64560.1838912833,3368464.90653861
3610057562,amenity=bicycle_rental,-65509.401941485,3369641.98539191
3610057563,amenity=bicycle_rental,-63220.6690867092,3365388.87120695
3610057564,amenity=bicycle_rental,-63310.6652516867,3365698.86933184
3610057565,amenity=bicycle_rental,-63712.4918860267,3366981.16505154
3610057566,amenity=bicycle_rental,-65958.2358408286,3370784.24466535
3610057567,amenity=bicycle_rental,-65709.3412489081,3370915.07361922
3610057568,amenity=bicycle_rental,-63730.470916473,3371057.57660628
3610057569,amenity=bicycle_rental,-66727.6787644997,3370163.38254149
3610057570,amenity=bicycle_rental,-66892.7301632134,3369964.67836546
3610057571,amenity=bicycle_rental,-65659.5656923901,3370875.70882048
3610057572,amenity=bicycle_rental,-64209.6147564708,3371019.99681193
3610057573,amenity=bicycle_rental,-62749.6069501911,3370851.91016227
3610057574,amenity=bicycle_rental,-64401.3564490245,3371051.11320409
3610057576,amenity=bicycle_rental,-63876.7390007919,3370996.05863186
3610057577,amenity=bicycle_rental,-64032.1124869278,3371027.51301829
3610057578,amenity=bicycle_rental,-64434.4583705574,3371009.36623537
3610057579,amenity=bicycle_rental,-62421.8144324634,3370400.34678138
3610057580,amenity=bicycle_rental,-64108.6387340038,3370983.55808546
3610057581,amenity=bicycle_rental,-62608.9287093186,3370670.78872223
3610057582,amenity=bicycle_rental,-65228.9360802989,3370916.86187842
3610057583,amenity=bicycle_rental,-64254.1092105012,3371056.85146757
3610057584,amenity=bicycle_rental,-65109.99964718,3370973.09600791
3610057585,amenity=bicycle_rental,-65392.6803150625,3370950.99960633
3610057586,amenity=bicycle_rental,-55223.5862151587,3355503.33558169
3610057587,amenity=bicycle_rental,-62832.6262681978,3363101.02893191
3610057588,amenity=bicycle_rental,-52458.182112048,3351595.28333894
3610057589,amenity=bicycle_rental,-56255.7550157626,3353202.47180571
3610057590,amenity=bicycle_rental,-56293.9297028581,3353213.32456483
3610057591,amenity=bicycle_rental,-56300.3999596462,3353055.43109567
3610057592,amenity=bicycle_rental,-55880.6034018776,3353864.22163044
3610057693,amenity=bicycle_rental,-54510.4030505175,3353011.46398333
3610057694,amenity=bicycle_rental,-56128.8055977551,3352133.04457064
3610057695,amenity=bicycle_rental,-58493.6886983326,3356005.13765924
3610057696,amenity=bicycle_rental,-59010.789141532,3355947.97093655
3610057697,amenity=bicycle_rental,-57427.9207090751,3356192.58792593
3610057698,amenity=bicycle_rental,-61456.5592146219,3355370.03834264
3610057699,amenity=bicycle_rental,-61819.9954432071,3355350.80026365
3610057700,amenity=bicycle_rental,-58724.2337456966,3355433.01636976
3610057701,amenity=bicycle_rental,-62572.4713783627,3355161.0057829
3610057702,amenity=bicycle_rental,-59669.1387436707,3355415.55222383
3610057703,amenity=bicycle_rental,-58115.41431989,3354752.32545352
3610057704,amenity=bicycle_rental,-59565.2847438013,3354826.34253956
3610057705,amenity=bicycle_rental,-61506.9958904488,3354900.14080836
3610057706,amenity=bicycle_rental,-60993.5704718326,3354883.84569551
3610057707,amenity=bicycle_rental,-60439.2653377603,3354864.36725333
3610057708,amenity=bicycle_rental,-57060.8562705022,3354717.55306626
3610057709,amenity=bicycle_rental,-57088.8333036592,3354715.63401046
3610057710,amenity=bicycle_rental,-62926.2700729566,3354079.30334123
3610057711,amenity=bicycle_rental,-58143.5224434816,3353653.96386342
3610057712,amenity=bicycle_rental,-58299.9107985123,3357707.91283801
3610057713,amenity=bicycle_rental,-62910.2070229215,3355822.48192222
3610057714,amenity=bicycle_rental,-63852.9304160237,3355728.37295432
3610057715,amenity=bicycle_rental,-64134.91761791,3355832.05824077
3610057716,amenity=bicycle_rental,-61543.8009403147,3356379.28267419
3610057717,amenity=bicycle_rental,-59598.4801727721,3357447.79397712
3610057718,amenity=bicycle_rental,-61863.2842466285,3370237.77632068
3610057719,amenity=bicycle_rental,-61787.0168534524,3370456.7195592
3610057720,amenity=bicycle_rental,-61874.9891533253,3370280.72756741
3610057721,amenity=bicycle_rental,-53158.2594820532,3350615.58833915
3610057722,amenity=bicycle_rental,-62062.3050384248,3367099.87627177
3610057723,amenity=bicycle_rental,-59371.2577150163,3366036.52786548
3610057724,amenity=bicycle_rental,-61785.2013442027,3352390.40464754
3610057725,amenity=bicycle_rental,-62801.3069390743,3356027.49848806
3610057726,amenity=bicycle_rental,-62551.158765746,3352892.16740559
3610057727,amenity=bicycle_rental,-62539.5904039706,3353042.01289536
3610057728,amenity=bicycle_rental,-57277.1003129262,3367138.29506246
3610057729,amenity=bicycle_rental,-57024.9701778906,3366834.57533181
3610057730,amenity=bicycle_rental,-67580.1169732602,3362389.53287963
3610057731,amenity=bicycle_rental,-68052.1191779929,3362003.36398847
3610057732,amenity=bicycle_rental,-66873.4195001645,3362493.24112343
3610057733,amenity=bicycle_rental,-60956.3376109691,3366567.05963382
3610057734,amenity=bicycle_rental,-83217.9676053153,3365271.74017324
3610057735,amenity=bicycle_rental,-66114.1270460888,3364282.68285187
3610057736,amenity=bicycle_rental,-54576.5320337644,3373712.77248403
3610057737,amenity=bicycle_rental,-56126.0887380178,3374477.21470702
3610057738,amenity=bicycle_rental,-55851.8720564786,3374609.15913044
3610057739,amenity=bicycle_rental,-55627.396193827,3374705.76639007
3610057740,amenity=bicycle_rental,-54666.5302349739,3373524.59678434
3610057741,amenity=bicycle_rental,-54745.631497165,3374307.50134004
3610057742,amenity=bicycle_rental,-54602.5550179023,3373884.58149617
3610057743,amenity=bicycle_rental,-55170.6720880957,3374552.05650623
3610057744,amenity=bicycle_rental,-55056.8478712559,3373253.69212274
3610057745,amenity=bicycle_rental,-62302.0218317144,3354847.34403695
3610057746,amenity=bicycle_rental,-52494.481183692,3351904.62138556
3610057747,amenity=bicycle_rental,-60453.548247651,3362574.09643926
3610057748,amenity=bicycle_rental,-60229.6399619099,3364191.77758051
3610057749,amenity=bicycle_rental,-60199.3477530291,3364615.90322871
3610057750,amenity=bicycle_rental,-62090.8662693411,3365210.22627158
3610057751,amenity=bicycle_rental,-61418.5393920658,3365253.60199003
3610057752,amenity=bicycle_rental,-62934.5811227775,3365234.79882809
3610057753,amenity=bicycle_rental,-62307.2697790107,3365200.20828074
3610057754,amenity=bicycle_rental,-62350.4221131316,3365263.72497627
3610057755,amenity=bicycle_rental,-60514.6263894205,3365301.82747266
3610057756,amenity=bicycle_rental,-60415.3902207064,3365305.64228468
3610057757,amenity=bicycle_rental,-63393.0247736883,3365138.11502876
3610057758,amenity=bicycle_rental,-71115.2317313285,3371256.47467059
3610057759,amenity=bicycle_rental,-70798.1808782169,3371298.91455482
3610057760,amenity=bicycle_rental,-71293.5429576371,3371263.60414148
3610057761,amenity=bicycle_rental,-62080.7857816378,3372121.20406199
3610057762,amenity=bicycle_rental,-59012.4257137633,3360277.14144421
3610057763,amenity=bicycle_rental,-69060.4201038717,3353918.25868146
3610057764,amenity=bicycle_rental,-76052.4862069691,3366788.17532553
3610057765,amenity=bicycle_rental,-64265.3012355592,3371899.95628896
3610057766,amenity=bicycle_rental,-64232.5092031943,3371831.38861007
